"date","run","replicate","location","value","site"
"21/06/2017",1,1,"KOE",54,"Waitemata"
"21/06/2017",1,2,"KOE",31,"Waitemata"
"21/06/2017",1,3,"KOE",55,"Waitemata"
"21/06/2017",2,1,"KOE",22,"Waitemata"
"21/06/2017",2,2,"KOE",10,"Waitemata"
"21/06/2017",2,3,"KOE",16,"Waitemata"
"21/06/2017",3,1,"KOE",14,"Waitemata"
"21/06/2017",3,2,"KOE",13,"Waitemata"
"21/06/2017",3,3,"KOE",16,"Waitemata"
"4/07/2017",1,1,"KOE",225,"Waitemata"
"4/07/2017",1,2,"KOE",379,"Waitemata"
"4/07/2017",1,3,"KOE",378,"Waitemata"
"4/07/2017",2,1,"KOE",36,"Waitemata"
"4/07/2017",2,2,"KOE",56,"Waitemata"
"4/07/2017",2,3,"KOE",87,"Waitemata"
"4/07/2017",3,1,"KOE",18,"Waitemata"
"4/07/2017",3,2,"KOE",34,"Waitemata"
"4/07/2017",3,3,"KOE",46,"Waitemata"
"13/07/2017",1,1,"KOE",335,"Waitemata"
"13/07/2017",1,2,"KOE",200,"Waitemata"
"13/07/2017",1,3,"KOE",265,"Waitemata"
"13/07/2017",2,1,"KOE",11,"Waitemata"
"13/07/2017",2,2,"KOE",35,"Waitemata"
"13/07/2017",2,3,"KOE",16,"Waitemata"
"13/07/2017",3,1,"KOE",14,"Waitemata"
"13/07/2017",3,2,"KOE",36,"Waitemata"
"13/07/2017",3,3,"KOE",36,"Waitemata"
"8/03/2017",1,1,"KOC",456,"Waitemata"
"8/03/2017",1,2,"KOC",492,"Waitemata"
"8/03/2017",1,3,"KOC",567,"Waitemata"
"13/03/2017",1,1,"KOC",415,"Waitemata"
"13/03/2017",1,2,"KOC",694,"Waitemata"
"13/03/2017",1,3,"KOC",588,"Waitemata"
"13/03/2017",2,1,"KOC",165,"Waitemata"
"13/03/2017",2,2,"KOC",263,"Waitemata"
"13/03/2017",2,3,"KOC",226,"Waitemata"
"13/03/2017",3,1,"KOC",25,"Waitemata"
"13/03/2017",3,2,"KOC",26,"Waitemata"
"13/03/2017",3,3,"KOC",21,"Waitemata"
"27/03/2017",2,1,"KOC",456,"Waitemata"
"27/03/2017",2,2,"KOC",317,"Waitemata"
"27/03/2017",2,3,"KOC",356,"Waitemata"
"27/03/2017",3,1,"KOC",190,"Waitemata"
"27/03/2017",3,2,"KOC",263,"Waitemata"
"27/03/2017",3,3,"KOC",322,"Waitemata"
"12/05/2017",3,1,"KOC",915,"Waitemata"
"18/05/2017",2,1,"KOC",548,"Waitemata"
"18/05/2017",2,2,"KOC",594,"Waitemata"
"18/05/2017",2,3,"KOC",595,"Waitemata"
"18/05/2017",3,1,"KOC",112,"Waitemata"
"18/05/2017",3,2,"KOC",158,"Waitemata"
"18/05/2017",3,3,"KOC",113,"Waitemata"
"31/05/2017",1,1,"KOC",98,"Waitemata"
"31/05/2017",1,2,"KOC",197,"Waitemata"
"31/05/2017",1,3,"KOC",124,"Waitemata"
"31/05/2017",2,1,"KOC",174,"Waitemata"
"31/05/2017",2,2,"KOC",125,"Waitemata"
"31/05/2017",2,3,"KOC",99,"Waitemata"
"31/05/2017",3,1,"KOC",33,"Waitemata"
"31/05/2017",3,2,"KOC",31,"Waitemata"
"31/05/2017",3,3,"KOC",90,"Waitemata"
"21/06/2017",1,1,"KOC",10,"Waitemata"
"21/06/2017",1,2,"KOC",23,"Waitemata"
"21/06/2017",1,3,"KOC",58,"Waitemata"
"21/06/2017",2,1,"KOC",15,"Waitemata"
"21/06/2017",2,2,"KOC",42,"Waitemata"
"21/06/2017",2,3,"KOC",33,"Waitemata"
"21/06/2017",3,1,"KOC",22,"Waitemata"
"21/06/2017",3,2,"KOC",59,"Waitemata"
"21/06/2017",3,3,"KOC",23,"Waitemata"
"4/07/2017",1,1,"KOC",44,"Waitemata"
"4/07/2017",1,2,"KOC",77,"Waitemata"
"4/07/2017",1,3,"KOC",34,"Waitemata"
"4/07/2017",2,1,"KOC",24,"Waitemata"
"4/07/2017",2,2,"KOC",25,"Waitemata"
"4/07/2017",2,3,"KOC",16,"Waitemata"
"4/07/2017",3,1,"KOC",14,"Waitemata"
"4/07/2017",3,2,"KOC",27,"Waitemata"
"4/07/2017",3,3,"KOC",12,"Waitemata"
"13/07/2017",1,1,"KOC",16,"Waitemata"
"13/07/2017",1,2,"KOC",15,"Waitemata"
"13/07/2017",1,3,"KOC",12,"Waitemata"
"13/07/2017",2,1,"KOC",11,"Waitemata"
"13/07/2017",2,2,"KOC",23,"Waitemata"
"13/07/2017",2,3,"KOC",26,"Waitemata"
"13/07/2017",3,1,"KOC",12,"Waitemata"
"13/07/2017",3,2,"KOC",14,"Waitemata"
"13/07/2017",3,3,"KOC",54,"Waitemata"
"8/03/2017",1,1,"KOW",679,"Waitemata"
"8/03/2017",1,2,"KOW",535,"Waitemata"
"8/03/2017",1,3,"KOW",664,"Waitemata"
"8/03/2017",2,1,"KOW",577,"Waitemata"
"8/03/2017",2,2,"KOW",521,"Waitemata"
"8/03/2017",2,3,"KOW",478,"Waitemata"
"13/03/2017",1,1,"KOW",371,"Waitemata"
"13/03/2017",1,2,"KOW",313,"Waitemata"
"13/03/2017",1,3,"KOW",476,"Waitemata"
"13/03/2017",2,1,"KOW",186,"Waitemata"
"13/03/2017",2,2,"KOW",35,"Waitemata"
"13/03/2017",2,3,"KOW",80,"Waitemata"
"13/03/2017",3,1,"KOW",97,"Waitemata"
"13/03/2017",3,2,"KOW",163,"Waitemata"
"13/03/2017",3,3,"KOW",34,"Waitemata"
"27/03/2017",2,1,"KOW",290,"Waitemata"
"27/03/2017",2,2,"KOW",328,"Waitemata"
"27/03/2017",2,3,"KOW",305,"Waitemata"
"27/03/2017",3,1,"KOW",341,"Waitemata"
"27/03/2017",3,2,"KOW",391,"Waitemata"
"27/03/2017",3,3,"KOW",402,"Waitemata"
"12/05/2017",3,1,"KOW",173,"Waitemata"
"12/05/2017",3,2,"KOW",256,"Waitemata"
"12/05/2017",3,3,"KOW",468,"Waitemata"
"18/05/2017",2,1,"KOW",493,"Waitemata"
"18/05/2017",2,2,"KOW",386,"Waitemata"
"18/05/2017",2,3,"KOW",380,"Waitemata"
"18/05/2017",3,1,"KOW",151,"Waitemata"
"18/05/2017",3,2,"KOW",152,"Waitemata"
"18/05/2017",3,3,"KOW",135,"Waitemata"
"31/05/2017",1,1,"KOW",102,"Waitemata"
"31/05/2017",1,2,"KOW",81,"Waitemata"
"31/05/2017",1,3,"KOW",76,"Waitemata"
"31/05/2017",2,1,"KOW",101,"Waitemata"
"31/05/2017",2,2,"KOW",80,"Waitemata"
"31/05/2017",2,3,"KOW",138,"Waitemata"
"31/05/2017",3,1,"KOW",14,"Waitemata"
"31/05/2017",3,2,"KOW",31,"Waitemata"
"21/06/2017",1,1,"KOW",22,"Waitemata"
"21/06/2017",1,2,"KOW",48,"Waitemata"
"21/06/2017",1,3,"KOW",15,"Waitemata"
"21/06/2017",2,1,"KOW",111,"Waitemata"
"21/06/2017",2,2,"KOW",62,"Waitemata"
"21/06/2017",2,3,"KOW",33,"Waitemata"
"21/06/2017",3,1,"KOW",35,"Waitemata"
"21/06/2017",3,2,"KOW",23,"Waitemata"
"21/06/2017",3,3,"KOW",21,"Waitemata"
"4/07/2017",1,1,"KOW",14,"Waitemata"
"4/07/2017",1,2,"KOW",57,"Waitemata"
"4/07/2017",1,3,"KOW",54,"Waitemata"
"4/07/2017",2,1,"KOW",57,"Waitemata"
"4/07/2017",2,2,"KOW",43,"Waitemata"
"4/07/2017",2,3,"KOW",32,"Waitemata"
"4/07/2017",3,1,"KOW",80,"Waitemata"
"4/07/2017",3,2,"KOW",33,"Waitemata"
"4/07/2017",3,3,"KOW",69,"Waitemata"
"13/07/2017",1,1,"KOW",22,"Waitemata"
"13/07/2017",1,2,"KOW",22,"Waitemata"
"13/07/2017",1,3,"KOW",13,"Waitemata"
"13/07/2017",2,1,"KOW",46,"Waitemata"
"13/07/2017",2,2,"KOW",66,"Waitemata"
"13/07/2017",2,3,"KOW",68,"Waitemata"
"13/07/2017",3,1,"KOW",26,"Waitemata"
"13/07/2017",3,2,"KOW",14,"Waitemata"
"13/07/2017",3,3,"KOW",13,"Waitemata"
"8/03/2017",1,1,"SHE",226,"Waitemata"
"8/03/2017",1,2,"SHE",326,"Waitemata"
"8/03/2017",1,3,"SHE",210,"Waitemata"
"8/03/2017",2,1,"SHE",104,"Waitemata"
"8/03/2017",2,2,"SHE",68,"Waitemata"
"8/03/2017",2,3,"SHE",54,"Waitemata"
"13/03/2017",1,2,"SHE",997,"Waitemata"
"13/03/2017",2,1,"SHE",277,"Waitemata"
"13/03/2017",2,2,"SHE",385,"Waitemata"
"13/03/2017",2,3,"SHE",308,"Waitemata"
"13/03/2017",3,1,"SHE",170,"Waitemata"
"13/03/2017",3,2,"SHE",64,"Waitemata"
"13/03/2017",3,3,"SHE",97,"Waitemata"
"27/03/2017",3,1,"SHE",149,"Waitemata"
"27/03/2017",3,2,"SHE",136,"Waitemata"
"27/03/2017",3,3,"SHE",171,"Waitemata"
"5/04/2017",3,1,"SHE",576,"Waitemata"
"5/04/2017",3,2,"SHE",720,"Waitemata"
"5/04/2017",3,3,"SHE",747,"Waitemata"
"12/05/2017",1,1,"SHE",243,"Waitemata"
"12/05/2017",1,2,"SHE",293,"Waitemata"
"12/05/2017",1,3,"SHE",335,"Waitemata"
"12/05/2017",2,1,"SHE",560,"Waitemata"
"12/05/2017",2,2,"SHE",549,"Waitemata"
"12/05/2017",2,3,"SHE",805,"Waitemata"
"12/05/2017",3,2,"SHE",751,"Waitemata"
"31/05/2017",1,1,"SHE",161,"Waitemata"
"31/05/2017",1,2,"SHE",216,"Waitemata"
"31/05/2017",1,3,"SHE",183,"Waitemata"
"31/05/2017",2,1,"SHE",230,"Waitemata"
"31/05/2017",2,2,"SHE",484,"Waitemata"
"31/05/2017",2,3,"SHE",506,"Waitemata"
"31/05/2017",3,1,"SHE",272,"Waitemata"
"31/05/2017",3,2,"SHE",435,"Waitemata"
"31/05/2017",3,3,"SHE",291,"Waitemata"
"21/06/2017",1,1,"SHE",136,"Waitemata"
"21/06/2017",1,2,"SHE",101,"Waitemata"
"21/06/2017",1,3,"SHE",112,"Waitemata"
"21/06/2017",2,1,"SHE",8,"Waitemata"
"21/06/2017",2,2,"SHE",13,"Waitemata"
"21/06/2017",2,3,"SHE",17,"Waitemata"
"21/06/2017",3,1,"SHE",32,"Waitemata"
"21/06/2017",3,2,"SHE",66,"Waitemata"
"21/06/2017",3,3,"SHE",46,"Waitemata"
"4/07/2017",1,1,"SHE",52,"Waitemata"
"4/07/2017",1,2,"SHE",117,"Waitemata"
"4/07/2017",1,3,"SHE",186,"Waitemata"
"4/07/2017",2,1,"SHE",14,"Waitemata"
"4/07/2017",2,2,"SHE",23,"Waitemata"
"4/07/2017",2,3,"SHE",21,"Waitemata"
"4/07/2017",3,1,"SHE",65,"Waitemata"
"4/07/2017",3,2,"SHE",64,"Waitemata"
"4/07/2017",3,3,"SHE",136,"Waitemata"
"13/07/2017",1,1,"SHE",10,"Waitemata"
"13/07/2017",1,2,"SHE",34,"Waitemata"
"13/07/2017",1,3,"SHE",12,"Waitemata"
"13/07/2017",2,1,"SHE",32,"Waitemata"
"13/07/2017",2,2,"SHE",24,"Waitemata"
"13/07/2017",2,3,"SHE",59,"Waitemata"
"13/07/2017",3,1,"SHE",86,"Waitemata"
"13/07/2017",3,2,"SHE",44,"Waitemata"
"13/07/2017",3,3,"SHE",34,"Waitemata"
"8/03/2017",1,1,"SHC",169,"Waitemata"
"8/03/2017",1,2,"SHC",67,"Waitemata"
"8/03/2017",1,3,"SHC",180,"Waitemata"
"8/03/2017",2,1,"SHC",206,"Waitemata"
"8/03/2017",2,2,"SHC",207,"Waitemata"
"8/03/2017",2,3,"SHC",112,"Waitemata"
"8/03/2017",3,1,"SHC",343,"Waitemata"
"8/03/2017",3,2,"SHC",324,"Waitemata"
"8/03/2017",3,3,"SHC",391,"Waitemata"
"13/03/2017",2,1,"SHC",444,"Waitemata"
"13/03/2017",2,2,"SHC",331,"Waitemata"
"13/03/2017",2,3,"SHC",274,"Waitemata"
"13/03/2017",3,1,"SHC",263,"Waitemata"
"13/03/2017",3,2,"SHC",101,"Waitemata"
"13/03/2017",3,3,"SHC",148,"Waitemata"
"27/03/2017",3,1,"SHC",277,"Waitemata"
"27/03/2017",3,2,"SHC",176,"Waitemata"
"27/03/2017",3,3,"SHC",59,"Waitemata"
"12/05/2017",1,1,"SHC",468,"Waitemata"
"12/05/2017",1,2,"SHC",690,"Waitemata"
"12/05/2017",1,3,"SHC",709,"Waitemata"
"12/05/2017",3,1,"SHC",727,"Waitemata"
"12/05/2017",3,2,"SHC",624,"Waitemata"
"12/05/2017",3,3,"SHC",711,"Waitemata"
"18/05/2017",3,1,"SHC",617,"Waitemata"
"18/05/2017",3,2,"SHC",524,"Waitemata"
"18/05/2017",3,3,"SHC",666,"Waitemata"
"31/05/2017",1,1,"SHC",278,"Waitemata"
"31/05/2017",1,2,"SHC",198,"Waitemata"
"31/05/2017",1,3,"SHC",175,"Waitemata"
"31/05/2017",2,3,"SHC",991,"Waitemata"
"31/05/2017",3,1,"SHC",188,"Waitemata"
"31/05/2017",3,2,"SHC",220,"Waitemata"
"31/05/2017",3,3,"SHC",52,"Waitemata"
"21/06/2017",1,3,"SHC",202,"Waitemata"
"21/06/2017",2,1,"SHC",23,"Waitemata"
"21/06/2017",2,2,"SHC",35,"Waitemata"
"21/06/2017",2,3,"SHC",54,"Waitemata"
"21/06/2017",3,1,"SHC",14,"Waitemata"
"21/06/2017",3,2,"SHC",12,"Waitemata"
"21/06/2017",3,3,"SHC",25,"Waitemata"
"4/07/2017",1,1,"SHC",190,"Waitemata"
"4/07/2017",1,2,"SHC",225,"Waitemata"
"4/07/2017",1,3,"SHC",223,"Waitemata"
"4/07/2017",2,1,"SHC",113,"Waitemata"
"4/07/2017",2,2,"SHC",65,"Waitemata"
"4/07/2017",2,3,"SHC",33,"Waitemata"
"4/07/2017",3,1,"SHC",12,"Waitemata"
"4/07/2017",3,2,"SHC",56,"Waitemata"
"4/07/2017",3,3,"SHC",34,"Waitemata"
"13/07/2017",1,1,"SHC",47,"Waitemata"
"13/07/2017",1,2,"SHC",13,"Waitemata"
"13/07/2017",1,3,"SHC",56,"Waitemata"
"13/07/2017",2,1,"SHC",113,"Waitemata"
"13/07/2017",2,2,"SHC",81,"Waitemata"
"13/07/2017",2,3,"SHC",44,"Waitemata"
"13/07/2017",3,1,"SHC",12,"Waitemata"
"13/07/2017",3,2,"SHC",12,"Waitemata"
"13/07/2017",3,3,"SHC",23,"Waitemata"
"8/03/2017",1,1,"SHW",427,"Waitemata"
"8/03/2017",1,2,"SHW",180,"Waitemata"
"8/03/2017",1,3,"SHW",253,"Waitemata"
"8/03/2017",2,1,"SHW",358,"Waitemata"
"8/03/2017",2,2,"SHW",267,"Waitemata"
"8/03/2017",2,3,"SHW",258,"Waitemata"
"13/03/2017",1,2,"SHW",991,"Waitemata"
"13/03/2017",1,3,"SHW",938,"Waitemata"
"13/03/2017",2,1,"SHW",201,"Waitemata"
"13/03/2017",2,2,"SHW",195,"Waitemata"
"13/03/2017",2,3,"SHW",162,"Waitemata"
"13/03/2017",3,1,"SHW",26,"Waitemata"
"13/03/2017",3,2,"SHW",23,"Waitemata"
"13/03/2017",3,3,"SHW",16,"Waitemata"
"12/05/2017",3,1,"SHW",884,"Waitemata"
"31/05/2017",1,1,"SHW",418,"Waitemata"
"31/05/2017",1,2,"SHW",471,"Waitemata"
"31/05/2017",1,3,"SHW",464,"Waitemata"
"31/05/2017",2,1,"SHW",247,"Waitemata"
"31/05/2017",2,2,"SHW",331,"Waitemata"
"31/05/2017",2,3,"SHW",230,"Waitemata"
"31/05/2017",3,1,"SHW",70,"Waitemata"
"31/05/2017",3,2,"SHW",55,"Waitemata"
"31/05/2017",3,3,"SHW",77,"Waitemata"
"21/06/2017",1,1,"SHW",25,"Waitemata"
"21/06/2017",1,2,"SHW",12,"Waitemata"
"21/06/2017",1,3,"SHW",34,"Waitemata"
"21/06/2017",2,1,"SHW",13,"Waitemata"
"21/06/2017",2,2,"SHW",14,"Waitemata"
"21/06/2017",2,3,"SHW",15,"Waitemata"
"21/06/2017",3,1,"SHW",26,"Waitemata"
"21/06/2017",3,2,"SHW",14,"Waitemata"
"21/06/2017",3,3,"SHW",33,"Waitemata"
"4/07/2017",1,1,"SHW",46,"Waitemata"
"4/07/2017",1,2,"SHW",36,"Waitemata"
"4/07/2017",1,3,"SHW",110,"Waitemata"
"4/07/2017",2,1,"SHW",24,"Waitemata"
"4/07/2017",2,2,"SHW",40,"Waitemata"
"4/07/2017",2,3,"SHW",16,"Waitemata"
"4/07/2017",3,1,"SHW",16,"Waitemata"
"4/07/2017",3,2,"SHW",10,"Waitemata"
"4/07/2017",3,3,"SHW",24,"Waitemata"
"13/07/2017",1,1,"SHW",48,"Waitemata"
"13/07/2017",1,2,"SHW",23,"Waitemata"
"13/07/2017",1,3,"SHW",13,"Waitemata"
"13/07/2017",2,1,"SHW",56,"Waitemata"
"13/07/2017",2,2,"SHW",14,"Waitemata"
"13/07/2017",2,3,"SHW",26,"Waitemata"
"13/07/2017",3,1,"SHW",12,"Waitemata"
"13/07/2017",3,2,"SHW",11,"Waitemata"
"13/07/2017",3,3,"SHW",9,"Waitemata"
